1569427126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304949.45,4304948.39,4304947.681,4304946.969,4304946.253,4304945.535,4304944.814,4304944.092,4304943.371,4304942.65,4304941.928,4304941.204,4304940.477,4304939.782,4304939.086,4304938.391,4304937.666,4304936.943,4304936.217,4304935.49,4304934.765,4304934.041,4304933.322,4304932.607,4304931.9,4304931.198,4304930.504,4304929.781,4304929.063,4304928.346,4304927.631,4304926.921,4304926.219,4304925.523,4304924.801,4304924.083,4304923.376,4304922.68,4304921.961,4304921.248,4304920.543,4304919.846,4304919.131,4304918.423,4304917.724,4304917.01,4304916.307,4304915.614,4304914.904,4304914.206,4304913.494,4304912.795,4304912.082,4304911.382,4304910.675,4304909.962,4304909.248,4304908.535,4304907.828,4304907.127,4304906.419,4304905.71,4304905.007,4304904.299,4304903.598,4304902.899,4304902.204,4304901.506,4304900.808,4304900.116,4304899.421,,,
319431.3138,319431.504,319431.5953,319431.6874,319431.7793,319431.8699,319431.9611,319432.0539,319432.1458,319432.2373,319432.3297,319432.4226,319432.5153,319432.6046,319432.6939,319432.7833,319432.8766,319432.9707,319433.0639,319433.1569,319433.2491,319433.342,319433.4342,319433.5263,319433.618,319433.7086,319433.7992,319433.8933,319433.985,319434.0771,319434.1697,319434.2623,319434.3519,319434.4417,319434.5365,319434.6318,319434.723,319434.8135,319434.9082,319435.0026,319435.0972,319435.1894,319435.2864,319435.3851,319435.4813,319435.5792,319435.6768,319435.7779,319435.8775,319435.9758,319436.0774,319436.1815,319436.2848,319436.3865,319436.4894,319436.595,319436.6998,319436.8043,319436.9084,319437.013,319437.1172,319437.2226,319437.3291,319437.4362,319437.5432,319437.6508,319437.7587,319437.8674,319437.9777,319438.0893,319438.2,,,
1569427126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304948.373,4304947.663,4304946.951,4304946.235,4304945.517,4304944.797,4304944.075,4304943.353,4304942.633,4304941.911,4304941.186,4304940.459,4304939.764,4304939.068,4304938.373,4304937.649,4304936.925,4304936.199,4304935.473,4304934.747,4304934.024,4304933.304,4304932.59,4304931.882,4304931.18,4304930.486,4304929.763,4304929.045,4304928.328,4304927.614,4304926.903,4304926.202,4304925.505,4304924.783,4304924.065,4304923.358,4304922.662,4304921.943,4304921.23,4304920.525,4304919.829,4304919.113,4304918.405,4304917.706,4304916.993,4304916.29,4304915.597,4304914.886,4304914.188,4304913.477,4304912.777,4304912.064,4304911.364,4304910.657,4304909.944,4304909.231,4304908.518,4304907.81,4304907.11,4304906.401,4304905.692,4304904.989,4304904.281,4304903.581,4304902.881,4304902.187,4304901.489,4304900.79,4304900.098,4304899.403,,,,
319431.5153,319431.6067,319431.6988,319431.7906,319431.8813,319431.9725,319432.0653,319432.1571,319432.2487,319432.341,319432.434,319432.5267,319432.616,319432.7052,319432.7947,319432.888,319432.982,319433.0752,319433.1682,319433.2605,319433.3533,319433.4455,319433.5377,319433.6294,319433.72,319433.8105,319433.9047,319433.9964,319434.0884,319434.1811,319434.2736,319434.3633,319434.4531,319434.5479,319434.6431,319434.7344,319434.8249,319434.9196,319435.014,319435.1085,319435.2008,319435.2978,319435.3964,319435.4927,319435.5906,319435.6882,319435.7893,319435.8889,319435.9872,319436.0888,319436.1928,319436.2962,319436.3979,319436.5007,319436.6064,319436.7111,319436.8157,319436.9197,319437.0243,319437.1286,319437.234,319437.3405,319437.4476,319437.5545,319437.6621,319437.77,319437.8787,319437.9891,319438.1007,319438.2114,,,,
1569427126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304948.372,4304947.662,4304946.95,4304946.234,4304945.516,4304944.796,4304944.074,4304943.352,4304942.632,4304941.91,4304941.186,4304940.459,4304939.763,4304939.067,4304938.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319431.5158,319431.6071,319431.6993,319431.7911,319431.8817,319431.973,319432.0658,319432.1576,319432.2492,319432.3415,319432.4345,319432.5272,319432.6165,319432.7057,319432.7952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569427126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4304947.66,4304946.947,4304946.231,4304945.513,4304944.793,4304944.071,4304943.35,4304942.629,4304941.907,4304941.183,4304940.456,4304939.761,4304939.065,4304938.37,4304937.645,4304936.921,4304936.196,4304935.469,4304934.744,4304934.02,4304933.3,4304932.586,4304931.878,4304931.177,4304930.483,4304929.76,4304929.041,4304928.325,4304927.61,4304926.9,4304926.198,4304925.502,4304924.779,4304924.062,4304923.354,4304922.659,4304921.94,4304921.226,4304920.521,4304919.825,4304919.109,4304918.401,4304917.703,4304916.989,4304916.286,4304915.593,4304914.882,4304914.185,4304913.473,4304912.774,4304912.06,4304911.361,4304910.653,4304909.94,4304909.227,4304908.514,4304907.807,4304907.106,4304906.398,4304905.689,4304904.985,4304904.278,4304903.577,4304902.878,4304902.183,4304901.485,4304900.787,4304900.095,4304899.4,,,,,
